DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;MUNICÍPIO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA
18/04/2021;24/04/2021;CENTRO OESTE;MATO GROSSO;CUIABA;OLEO DIESEL;28;R$/l;4,432;0,107;4,219;4,599;-;0,024
18/04/2021;24/04/2021;SUL;PARANA;CURITIBA;OLEO DIESEL;2;R$/l;3,939;0,015;3,928;3,949;-;0,004
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;DIADEMA;OLEO DIESEL;6;R$/l;4,112;0,383;3,859;4,699;-;0,093
18/04/2021;24/04/2021;CENTRO OESTE;MATO GROSSO DO SUL;DOURADOS;OLEO DIESEL;6;R$/l;4,246;0,153;4,09;4,459;-;0,036
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;DUQUE DE CAXIAS;OLEO DIESEL;7;R$/l;4,102;0,085;3,929;4,199;-;0,021
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;EMBU DAS ARTES;OLEO DIESEL;6;R$/l;4,247;0,119;4,099;4,404;-;0,028
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;ESTEIO;OLEO DIESEL;5;R$/l;4,141;0,189;3,999;4,459;-;0,046
18/04/2021;24/04/2021;NORDESTE;BAHIA;FEIRA DE SANTANA;OLEO DIESEL;13;R$/l;4,04;0,125;3,77;4,25;-;0,031
18/04/2021;24/04/2021;SUL;SANTA CATARINA;FLORIANOPOLIS;OLEO DIESEL;3;R$/l;4,082;0,104;3,999;4,199;-;0,025
18/04/2021;24/04/2021;CENTRO OESTE;GOIAS;FORMOSA;OLEO DIESEL;4;R$/l;4,539;0,049;4,497;4,598;-;0,011
18/04/2021;24/04/2021;NORDESTE;CEARA;FORTALEZA;OLEO DIESEL;5;R$/l;4,265;0,154;3,999;4,39;-;0,036
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;FRANCA;OLEO DIESEL;15;R$/l;4,055;0,065;3,993;4,157;-;0,016
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;FRUTAL;OLEO DIESEL;4;R$/l;4,462;0,113;4,309;4,579;-;0,025
18/04/2021;24/04/2021;CENTRO OESTE;GOIAS;GOIANIA;OLEO DIESEL;17;R$/l;4,384;0,156;4,09;4,699;-;0,036
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;GRAVATAI;OLEO DIESEL;9;R$/l;3,955;0,015;3,939;3,969;-;0,004
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;GUAIBA;OLEO DIESEL;8;R$/l;4,027;0,09;3,989;4,249;-;0,022
18/04/2021;24/04/2021;NORDESTE;BAHIA;GUANAMBI;OLEO DIESEL;10;R$/l;4,35;0,05;4,289;4,409;-;0,012
18/04/2021;24/04/2021;SUDESTE;ESPIRITO SANTO;GUARAPARI;OLEO DIESEL;3;R$/l;4,383;0,106;4,29;4,499;-;0,024
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;GUARATINGUETA;OLEO DIESEL;1;R$/l;3,99;0;3,99;3,99;-;0
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;GUARULHOS;OLEO DIESEL;6;R$/l;4,051;0,108;3,888;4,199;-;0,027
18/04/2021;24/04/2021;NORTE;TOCANTINS;GURUPI;OLEO DIESEL;10;R$/l;4,25;0,191;3,899;4,599;-;0,045
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;HORTOLANDIA;OLEO DIESEL;6;R$/l;4,009;0,134;3,799;4,199;-;0,034
18/04/2021;24/04/2021;NORDESTE;BAHIA;ILHEUS;OLEO DIESEL;6;R$/l;4,391;0,119;4,29;4,592;-;0,027
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;INDAIATUBA;OLEO DIESEL;6;R$/l;4,215;0,137;3,959;4,299;-;0,032
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;IPATINGA;OLEO DIESEL;7;R$/l;4,244;0,049;4,18;4,317;-;0,011
18/04/2021;24/04/2021;NORDESTE;SERGIPE;ITABAIANA;OLEO DIESEL;8;R$/l;4,301;0,093;4,18;4,43;-;0,022
18/04/2021;24/04/2021;NORDESTE;BAHIA;ITABUNA;OLEO DIESEL;9;R$/l;4,244;0,105;4,02;4,319;-;0,025
18/04/2021;24/04/2021;NORTE;AMAZONAS;ITACOATIARA;OLEO DIESEL;8;R$/l;4,822;0,154;4,55;4,95;-;0,032
18/04/2021;24/04/2021;SUL;SANTA CATARINA;ITAJAI;OLEO DIESEL;6;R$/l;4,059;0,152;3,879;4,299;-;0,037
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;ITAPECERICA DA SERRA;OLEO DIESEL;4;R$/l;4,222;0,093;4,099;4,299;-;0,022
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;ITAQUAQUECETUBA;OLEO DIESEL;3;R$/l;4,009;0,217;3,869;4,259;-;0,054
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;ITATIBA;OLEO DIESEL;8;R$/l;4,081;0,33;3,859;4,858;-;0,081
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;ITUIUTABA;OLEO DIESEL;6;R$/l;4,324;0,105;4,19;4,399;-;0,024
18/04/2021;24/04/2021;NORDESTE;PERNAMBUCO;JABOATAO DOS GUARARAPES;OLEO DIESEL;5;R$/l;4,077;0,08;3,999;4,19;-;0,02
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;JAU;OLEO DIESEL;4;R$/l;4,139;0,049;4,099;4,199;-;0,012
18/04/2021;24/04/2021;NORDESTE;PARAIBA;JOAO PESSOA;OLEO DIESEL;6;R$/l;4,089;0,1;3,899;4,169;-;0,024
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;JOAO PINHEIRO;OLEO DIESEL;6;R$/l;4,157;0,059;4,097;4,249;-;0,014
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;JUIZ DE FORA;OLEO DIESEL;10;R$/l;4,363;0,101;4,19;4,479;-;0,023
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;JUNDIAI;OLEO DIESEL;5;R$/l;4,267;0,082;4,199;4,399;-;0,019
18/04/2021;24/04/2021;SUL;SANTA CATARINA;LAGUNA;OLEO DIESEL;4;R$/l;4,017;0,09;3,939;4,099;-;0,022
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;LEME;OLEO DIESEL;9;R$/l;4,117;0,163;3,889;4,299;-;0,04
18/04/2021;24/04/2021;SUDESTE;ESPIRITO SANTO;LINHARES;OLEO DIESEL;6;R$/l;3,89;0,2;3,79;4,29;-;0,051
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;LINS;OLEO DIESEL;5;R$/l;4,275;0,116;4,149;4,399;-;0,027
18/04/2021;24/04/2021;SUL;PARANA;LONDRINA;OLEO DIESEL;4;R$/l;4,105;0,158;3,89;4,25;-;0,038
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;LORENA;OLEO DIESEL;3;R$/l;4,029;0,052;3,999;4,089;-;0,013
18/04/2021;24/04/2021;NORTE;AMAPA;MACAPA;OLEO DIESEL;7;R$/l;4,443;0,251;4,23;4,79;-;0,057
18/04/2021;24/04/2021;NORDESTE;ALAGOAS;MACEIO;OLEO DIESEL;6;R$/l;4,536;0,239;4,299;4,999;-;0,053
18/04/2021;24/04/2021;NORTE;AMAZONAS;MANAUS;OLEO DIESEL;17;R$/l;4,313;0,086;4,25;4,49;-;0,02
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;MANHUACU;OLEO DIESEL;4;R$/l;4,274;0,063;4,239;4,368;-;0,015
18/04/2021;24/04/2021;NORTE;PARA;MARABA;OLEO DIESEL;7;R$/l;4,43;0,165;4,26;4,68;-;0,037
18/04/2021;24/04/2021;NORDESTE;CEARA;MARACANAU;OLEO DIESEL;1;R$/l;4,159;0;4,159;4,159;-;0
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;MARICA;OLEO DIESEL;3;R$/l;4,332;0,17;4,139;4,459;-;0,039
18/04/2021;24/04/2021;SUL;PARANA;MARINGA;OLEO DIESEL;7;R$/l;4,04;0,2;3,839;4,34;-;0,049
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;MATAO;OLEO DIESEL;9;R$/l;4,236;0,131;4,08;4,459;-;0,031
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;MAUA;OLEO DIESEL;5;R$/l;4,189;0,096;4,099;4,349;-;0,023
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;MOCOCA;OLEO DIESEL;9;R$/l;4,045;0,166;3,839;4,259;-;0,041
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;MOGI DAS CRUZES;OLEO DIESEL;8;R$/l;4,127;0,25;3,879;4,495;-;0,06
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;MONTE CARMELO;OLEO DIESEL;6;R$/l;4,378;0,161;4,18;4,555;-;0,037
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;MONTES CLAROS;OLEO DIESEL;11;R$/l;4,176;0,111;4,07;4,345;-;0,027
18/04/2021;24/04/2021;NORDESTE;RIO GRANDE DO NORTE;NATAL;OLEO DIESEL;16;R$/l;4,468;0,251;3,95;4,79;-;0,056
18/04/2021;24/04/2021;NORDESTE;SERGIPE;NOSSA SENHORA DO SOCORRO;OLEO DIESEL;8;R$/l;4,459;0,186;4,189;4,689;-;0,042
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;NOVA FRIBURGO;OLEO DIESEL;5;R$/l;4,253;0,179;4,139;4,549;-;0,042
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;NOVA IGUACU;OLEO DIESEL;6;R$/l;4,197;0,128;4,089;4,399;-;0,031
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;NOVO HAMBURGO;OLEO DIESEL;9;R$/l;3,9;0,098;3,759;4,099;-;0,025
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;OSASCO;OLEO DIESEL;5;R$/l;4,243;0,14;4,079;4,349;-;0,033
18/04/2021;24/04/2021;SUL;SANTA CATARINA;PALHOCA;OLEO DIESEL;6;R$/l;4,044;0,105;3,969;4,188;-;0,026
18/04/2021;24/04/2021;NORTE;TOCANTINS;PALMAS;OLEO DIESEL;6;R$/l;4,213;0,181;3,859;4,34;-;0,043
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;PAULINIA;OLEO DIESEL;8;R$/l;4,087;0,223;3,899;4,597;-;0,055
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;PELOTAS;OLEO DIESEL;13;R$/l;4,208;0,111;4,038;4,399;-;0,026
18/04/2021;24/04/2021;NORDESTE;PERNAMBUCO;PETROLINA;OLEO DIESEL;1;R$/l;4,48;0;4,48;4,48;-;0
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;PETROPOLIS;OLEO DIESEL;4;R$/l;4,294;0,143;4,097;4,399;-;0,033
18/04/2021;24/04/2021;SUL;PARANA;PINHAIS;OLEO DIESEL;2;R$/l;4,024;0,106;3,949;4,099;-;0,026
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;PIRACICABA;OLEO DIESEL;14;R$/l;4,083;0,272;3,599;4,599;-;0,067
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;PIRASSUNUNGA;OLEO DIESEL;5;R$/l;4,107;0,133;3,949;4,299;-;0,032
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;POA;OLEO DIESEL;2;R$/l;3,995;0,135;3,899;4,09;-;0,034
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;POCOS DE CALDAS;OLEO DIESEL;3;R$/l;4,362;0,026;4,337;4,389;-;0,006
18/04/2021;24/04/2021;SUL;PARANA;PONTA GROSSA;OLEO DIESEL;5;R$/l;3,991;0,093;3,899;4,099;-;0,023
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;PORTO ALEGRE;OLEO DIESEL;10;R$/l;4,03;0,119;3,849;4,199;-;0,03
18/04/2021;24/04/2021;NORTE;RONDONIA;PORTO VELHO;OLEO DIESEL;21;R$/l;4,45;0,157;4,24;4,759;-;0,035
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;RESENDE;OLEO DIESEL;4;R$/l;4,364;0,177;4,2;4,599;-;0,041
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;RIBEIRAO PIRES;OLEO DIESEL;1;R$/l;4,299;0;4,299;4,299;-;0
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;RIBEIRAO PRETO;OLEO DIESEL;12;R$/l;4,208;0,22;3,979;4,599;-;0,052
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;RIO BONITO;OLEO DIESEL;2;R$/l;4,224;0,318;3,999;4,449;-;0,075
18/04/2021;24/04/2021;NORTE;ACRE;RIO BRANCO;OLEO DIESEL;25;R$/l;5,081;0,104;4,9;5,4;-;0,021
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;RIO CLARO;OLEO DIESEL;8;R$/l;4,163;0,126;3,999;4,359;-;0,03
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;RIO DE JANEIRO;OLEO DIESEL;35;R$/l;4,2;0,119;3,889;4,399;-;0,028
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;RIO GRANDE;OLEO DIESEL;7;R$/l;4,186;0,05;4,099;4,249;-;0,012
18/04/2021;24/04/2021;CENTRO OESTE;GOIAS;RIO VERDE;OLEO DIESEL;8;R$/l;4,485;0,117;4,32;4,659;-;0,026
18/04/2021;24/04/2021;CENTRO OESTE;MATO GROSSO;RONDONOPOLIS;OLEO DIESEL;18;R$/l;4,44;0,077;4,299;4,599;-;0,017
18/04/2021;24/04/2021;NORDESTE;BAHIA;SALVADOR;OLEO DIESEL;1;R$/l;4,15;0;4,15;4,15;-;0
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;SANTA BARBARA D'OESTE;OLEO DIESEL;7;R$/l;4,044;0,119;3,929;4,299;-;0,029
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;SANTO ANDRE;OLEO DIESEL;6;R$/l;4,111;0,183;3,879;4,39;-;0,044
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;SAO BERNARDO DO CAMPO;OLEO DIESEL;2;R$/l;4,223;0,107;4,147;4,299;-;0,025
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;SAO CAETANO DO SUL;OLEO DIESEL;2;R$/l;4,484;0,87;3,869;5,099;-;0,194
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;SAO CARLOS;OLEO DIESEL;1;R$/l;4,059;0;4,059;4,059;-;0
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;SAO GONCALO;OLEO DIESEL;9;R$/l;4,131;0,279;3,799;4,599;-;0,067
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;SAO JOAO DA BOA VISTA;OLEO DIESEL;7;R$/l;4,092;0,09;3,949;4,169;-;0,022
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;SAO JOAO DE MERITI;OLEO DIESEL;2;R$/l;4,349;0,212;4,199;4,499;-;0,049
18/04/2021;24/04/2021;SUL;SANTA CATARINA;SAO JOSE;OLEO DIESEL;4;R$/l;4,201;0,064;4,169;4,297;-;0,015
18/04/2021;24/04/2021;NORDESTE;MARANHAO;SAO JOSE DE RIBAMAR;OLEO DIESEL;4;R$/l;3,948;0,09;3,83;4,05;-;0,023
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;SAO JOSE DO RIO PRETO;OLEO DIESEL;19;R$/l;4,088;0,063;3,999;4,259;-;0,016
18/04/2021;24/04/2021;SUL;PARANA;SAO JOSE DOS PINHAIS;OLEO DIESEL;3;R$/l;4,106;0,155;3,979;4,279;-;0,038
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;SAO LEOPOLDO;OLEO DIESEL;8;R$/l;3,905;0,086;3,799;4,09;-;0,022
18/04/2021;24/04/2021;NORDESTE;MARANHAO;SAO LUIS;OLEO DIESEL;19;R$/l;4,116;0,185;3,87;4,599;-;0,045
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;SAO PAULO;OLEO DIESEL;26;R$/l;4,082;0,232;3,799;4,949;-;0,057
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;SAPUCAIA DO SUL;OLEO DIESEL;8;R$/l;3,919;0,068;3,849;3,999;-;0,017
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;SAQUAREMA;OLEO DIESEL;3;R$/l;4,439;0,131;4,299;4,559;-;0,03
18/04/2021;24/04/2021;SUDESTE;ESPIRITO SANTO;SERRA;OLEO DIESEL;8;R$/l;4,05;0,301;3,88;4,759;-;0,074
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;SETE LAGOAS;OLEO DIESEL;15;R$/l;4,063;0,09;3,99;4,269;-;0,022
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;SUMARE;OLEO DIESEL;9;R$/l;4,008;0,157;3,779;4,149;-;0,039
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;SUZANO;OLEO DIESEL;5;R$/l;4,123;0,146;3,879;4,245;-;0,035
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;TABOAO DA SERRA;OLEO DIESEL;3;R$/l;4,092;0,11;3,979;4,199;-;0,027
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;TAUBATE;OLEO DIESEL;6;R$/l;4,059;0,126;3,979;4,3;-;0,031
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;TEOFILO OTONI;OLEO DIESEL;8;R$/l;4,299;0,095;4,159;4,448;-;0,022
18/04/2021;24/04/2021;NORDESTE;PIAUI;TERESINA;OLEO DIESEL;12;R$/l;4,354;0,088;4,199;4,479;-;0,02
18/04/2021;24/04/2021;SUL;SANTA CATARINA;TUBARAO;OLEO DIESEL;5;R$/l;4,18;0,279;3,979;4,666;-;0,067
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;TUPA;OLEO DIESEL;2;R$/l;4,2;0;4,2;4,2;-;0
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;UBA;OLEO DIESEL;2;R$/l;4,293;0,052;4,256;4,33;-;0,012
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;UBERABA;OLEO DIESEL;10;R$/l;4,333;0,091;4,199;4,499;-;0,021
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;UBERLANDIA;OLEO DIESEL;23;R$/l;4,235;0,074;4,079;4,399;-;0,018
18/04/2021;24/04/2021;SUL;PARANA;UMUARAMA;OLEO DIESEL;5;R$/l;3,976;0,096;3,89;4,14;-;0,024
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;VALINHOS;OLEO DIESEL;5;R$/l;4,085;0,14;3,929;4,299;-;0,034
18/04/2021;24/04/2021;CENTRO OESTE;MATO GROSSO;VARZEA GRANDE;OLEO DIESEL;10;R$/l;4,318;0,088;4,249;4,544;-;0,02
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;VARZEA PAULISTA;OLEO DIESEL;6;R$/l;4,164;0,073;4,059;4,259;-;0,018
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;VIAMAO;OLEO DIESEL;4;R$/l;4,09;0,093;3,969;4,197;-;0,023
18/04/2021;24/04/2021;SUDESTE;ESPIRITO SANTO;VILA VELHA;OLEO DIESEL;5;R$/l;4,089;0,114;3,99;4,259;-;0,028
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;VINHEDO;OLEO DIESEL;3;R$/l;4,346;0,318;3,98;4,549;-;0,073
18/04/2021;24/04/2021;SUDESTE;ESPIRITO SANTO;VITORIA;OLEO DIESEL;3;R$/l;4,223;0,24;4,07;4,499;-;0,057
18/04/2021;24/04/2021;NORDESTE;PERNAMBUCO;VITORIA DE SANTO ANTAO;OLEO DIESEL;6;R$/l;4,087;0,106;3,99;4,19;-;0,026
18/04/2021;24/04/2021;NORTE;PARA;ALENQUER;OLEO DIESEL S10;5;R$/l;5,018;0,034;4,98;5,058;-;0,007
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;ALVORADA;OLEO DIESEL S10;2;R$/l;4,749;0,778;4,199;5,299;-;0,164
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;AMERICANA;OLEO DIESEL S10;13;R$/l;4,189;0,164;3,899;4,399;-;0,039
18/04/2021;24/04/2021;NORTE;PARA;ANANINDEUA;OLEO DIESEL S10;7;R$/l;4,237;0,312;3,939;4,679;-;0,074
18/04/2021;24/04/2021;SUL;PARANA;APUCARANA;OLEO DIESEL S10;11;R$/l;4,219;0,086;4,09;4,44;-;0,02
18/04/2021;24/04/2021;NORDESTE;SERGIPE;ARACAJU;OLEO DIESEL S10;19;R$/l;4,582;0,179;4,23;4,7;-;0,039
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;ARACATUBA;OLEO DIESEL S10;16;R$/l;4,385;0,07;4,289;4,499;-;0,016
18/04/2021;24/04/2021;SUDESTE;ESPIRITO SANTO;ARACRUZ;OLEO DIESEL S10;6;R$/l;4,032;0,111;3,89;4,19;-;0,028
18/04/2021;24/04/2021;NORDESTE;ALAGOAS;ARAPIRACA;OLEO DIESEL S10;9;R$/l;4,535;0,083;4,449;4,699;-;0,018
18/04/2021;24/04/2021;SUL;PARANA;ARAPONGAS;OLEO DIESEL S10;4;R$/l;4,207;0,149;3,999;4,33;-;0,035
18/04/2021;24/04/2021;SUL;SANTA CATARINA;ARARANGUA;OLEO DIESEL S10;10;R$/l;4,064;0,048;3,948;4,099;-;0,012
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;ARARAQUARA;OLEO DIESEL S10;12;R$/l;4,3;0,221;3,999;4,799;-;0,051
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;ARARAS;OLEO DIESEL S10;12;R$/l;4,192;0,128;3,999;4,449;-;0,031
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;ARARUAMA;OLEO DIESEL S10;10;R$/l;4,225;0,102;4,049;4,349;-;0,024
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;ARAXA;OLEO DIESEL S10;8;R$/l;4,308;0,136;4,159;4,498;-;0,031
18/04/2021;24/04/2021;NORDESTE;PERNAMBUCO;ARCOVERDE;OLEO DIESEL S10;8;R$/l;4,059;0,119;3,89;4,199;-;0,029
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;ASSIS;OLEO DIESEL S10;19;R$/l;4,295;0,201;3,979;4,599;-;0,047
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;ATIBAIA;OLEO DIESEL S10;12;R$/l;4,306;0,203;3,999;4,599;-;0,047
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;BAGE;OLEO DIESEL S10;8;R$/l;4,698;0,146;4,549;4,939;-;0,031
18/04/2021;24/04/2021;SUL;SANTA CATARINA;BALNEARIO CAMBORIU;OLEO DIESEL S10;6;R$/l;4,199;0,202;4,049;4,599;-;0,048
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;BARRA DO PIRAI;OLEO DIESEL S10;5;R$/l;4,467;0,119;4,299;4,599;-;0,027
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;BARRETOS;OLEO DIESEL S10;14;R$/l;4,346;0,258;3,959;4,699;-;0,059
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;BARUERI;OLEO DIESEL S10;9;R$/l;4,099;0,148;3,949;4,299;-;0,036
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;BAURU;OLEO DIESEL S10;18;R$/l;4,191;0,179;3,99;4,49;-;0,043
18/04/2021;24/04/2021;NORDESTE;PARAIBA;BAYEUX;OLEO DIESEL S10;7;R$/l;4,225;0,136;4,09;4,449;-;0,032
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;BEBEDOURO;OLEO DIESEL S10;9;R$/l;4,14;0,073;3,999;4,249;-;0,018
18/04/2021;24/04/2021;NORTE;PARA;BELEM;OLEO DIESEL S10;21;R$/l;4,639;0,209;4,389;5,199;-;0,045
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;BELFORD ROXO;OLEO DIESEL S10;5;R$/l;4,367;0,196;4,099;4,64;-;0,045
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;BELO HORIZONTE;OLEO DIESEL S10;14;R$/l;4,336;0,093;4,189;4,495;-;0,022
18/04/2021;24/04/2021;SUDESTE;MINAS GERAIS;BETIM;OLEO DIESEL S10;8;R$/l;4,254;0,187;4,099;4,69;-;0,044
18/04/2021;24/04/2021;SUL;SANTA CATARINA;BIGUACU;OLEO DIESEL S10;4;R$/l;4,187;0,21;3,899;4,399;-;0,05
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;BIRIGUI;OLEO DIESEL S10;13;R$/l;4,279;0,148;3,989;4,499;-;0,035
18/04/2021;24/04/2021;SUL;SANTA CATARINA;BLUMENAU;OLEO DIESEL S10;17;R$/l;4,218;0,323;3,859;4,739;-;0,077
18/04/2021;24/04/2021;NORTE;RORAIMA;BOA VISTA;OLEO DIESEL S10;3;R$/l;4,623;0,087;4,55;4,72;-;0,019
18/04/2021;24/04/2021;CENTRO OESTE;DISTRITO FEDERAL;BRASILIA;OLEO DIESEL S10;36;R$/l;4,342;0,125;4,068;4,599;-;0,029
18/04/2021;24/04/2021;NORDESTE;BAHIA;BRUMADO;OLEO DIESEL S10;6;R$/l;4,247;0,132;4,1;4,399;-;0,031
18/04/2021;24/04/2021;NORDESTE;PARAIBA;CABEDELO;OLEO DIESEL S10;5;R$/l;4,333;0,047;4,279;4,38;-;0,011
18/04/2021;24/04/2021;SUDESTE;RIO DE JANEIRO;CABO FRIO;OLEO DIESEL S10;8;R$/l;4,551;0,073;4,388;4,599;-;0,016
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;CACAPAVA;OLEO DIESEL S10;7;R$/l;4,155;0,151;3,899;4,399;-;0,036
18/04/2021;24/04/2021;CENTRO OESTE;MATO GROSSO;CACERES;OLEO DIESEL S10;2;R$/l;4,46;0,127;4,37;4,55;-;0,029
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;CACHOEIRINHA;OLEO DIESEL S10;8;R$/l;3,986;0,064;3,899;4,099;-;0,016
18/04/2021;24/04/2021;NORTE;RONDONIA;CACOAL;OLEO DIESEL S10;8;R$/l;4,563;0,125;4,39;4,66;-;0,027
18/04/2021;24/04/2021;NORDESTE;BAHIA;CAMACARI;OLEO DIESEL S10;5;R$/l;4,168;0,168;3,98;4,39;-;0,04
18/04/2021;24/04/2021;SUL;PARANA;CAMBE;OLEO DIESEL S10;2;R$/l;4,39;0,283;4,19;4,59;-;0,064
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;CAMPINAS;OLEO DIESEL S10;37;R$/l;4,214;0,216;3,799;4,829;-;0,051
18/04/2021;24/04/2021;CENTRO OESTE;MATO GROSSO DO SUL;CAMPO GRANDE;OLEO DIESEL S10;32;R$/l;4,218;0,095;4,049;4,399;-;0,023
18/04/2021;24/04/2021;SUL;PARANA;CAMPO MOURAO;OLEO DIESEL S10;7;R$/l;4,141;0,184;3,89;4,44;-;0,044
18/04/2021;24/04/2021;SUL;RIO GRANDE DO SUL;CANOAS;OLEO DIESEL S10;15;R$/l;4,064;0,135;3,879;4,299;-;0,033
18/04/2021;24/04/2021;SUDESTE;SAO PAULO;CARAGUATATUBA;OLEO DIESEL S10;8;R$/l;4,498;0,16;4,198;4,599;-;0,036
